user_id,basket_id,days_since_prior_basket
1055,113503,4
1055,113504,11
1055,113505,5
1055,113506,3
1055,113507,3
1055,113508,2
1055,113509,0
1055,113510,1
1055,113511,2
1055,113512,7
1055,113513,2
1055,113514,2
1055,113515,4
1055,113516,7
1055,113517,3
1055,113518,0
1055,113519,1
1055,113520,1
1055,113521,7
1055,113522,5
1055,113523,5
1055,113524,2
1055,113525,1
1055,113526,4
1055,113527,2
1055,113528,1
1055,113529,4
1055,113530,1
1055,113531,2
1055,113532,3
1055,113533,3
1055,113534,1
1055,113535,3
1055,113536,7
1055,113537,4
1055,113538,0
1055,113539,3
1055,113540,4
1055,113541,1
1055,113542,1
1055,113543,1
1055,113544,2
1055,113545,5
1055,113546,0
1055,113547,4
1055,113548,2
1055,113549,4
1055,113550,12
1055,113551,3
1055,113552,1
1055,113553,4
1055,113554,0
1055,113555,2
1055,113556,1
1055,113557,3
1055,113558,7
1055,113559,1
1055,113560,0
1055,113561,2
1055,113562,3
1055,113563,1
1055,113564,4
1055,113565,1
1055,113566,1
1055,113567,1
1055,113568,8
1055,113569,2
1055,113570,3
1055,113571,0
1055,113572,6
1055,113573,3
1055,113574,2
1055,113575,2
1055,113576,1
1055,113577,3
1055,113578,1
1055,113579,1
1055,113580,0
1055,113581,1
1055,113582,3
1055,113583,2
1055,113584,2
1055,113585,5
1055,113586,12
1055,113587,7
1055,113588,3
1055,113589,9
1055,113590,5
1055,113591,3
1055,113592,7
1055,113593,3
1055,113594,5
1055,113595,4
1055,113596,1
1055,113597,4
1055,113598,2
1055,113599,1
1055,113600,5
1055,113601,0
1055,113602,3
1055,113603,3
1055,113604,2
1055,113605,4
1055,113606,4
1055,113607,1
1055,113608,4
1055,113609,1
1055,113610,1
1055,113611,3
1055,113612,1
1055,113613,0
1055,113614,3
1055,113615,4
1055,113616,5
1055,113617,4
1055,113618,5
1055,113619,0
1056,113620,100000
1056,113621,1
1056,113622,3
1056,113623,6
1056,113624,0
1056,113625,5
1056,113626,8
1056,113627,3
1056,113628,3
1056,113629,6
1056,113630,5
1056,113631,0
1056,113632,9
1056,113633,0
1056,113634,3
1056,113635,2
1056,113636,5
1056,113637,0
1056,113638,1
1056,113639,9
1056,113640,12
1056,113641,0
1056,113642,0
1056,113643,5
1056,113644,3
1056,113645,3
1056,113646,4
1056,113647,1
1056,113648,2
1056,113649,1
1056,113650,2
1056,113651,2
1056,113652,3
1056,113653,3
1056,113654,0
1056,113655,7
1056,113656,7
1056,113657,8
1056,113658,1
1056,113659,2
1056,113660,37
1056,113661,27
1056,113662,5
1056,113663,6
1056,113664,14
1056,113665,18
1056,113666,13
1056,113667,28
1056,113668,6
1056,113669,50
1056,113670,15
1056,113671,28
1056,113672,18
1056,113673,16
1057,113674,100000
1057,113675,2
1057,113676,11
1057,113677,41
1057,113678,6
1057,113679,45
1057,113680,4
1057,113681,3
1057,113682,21
1057,113683,11
1057,113684,8
1057,113685,6
1057,113686,25
1057,113687,2
1057,113688,9
1057,113689,2
1057,113690,3
1057,113691,7
1057,113692,4
1057,113693,14
1057,113694,38
1057,113695,20
1057,113696,11
1057,113697,7
1057,113698,4
1057,113699,15
1057,113700,3
1057,113701,17
1057,113702,18
1057,113703,0
1057,113704,21
1057,113705,7
1057,113706,11
1057,113707,2
1057,113708,53
1057,113709,10
1057,113710,14
1057,113711,27
1057,113712,29
1057,113713,41
1058,113714,100000
1058,113715,0
1058,113716,1
1058,113717,0
1058,113718,2
1058,113719,16
1058,113720,32
1058,113721,16
1058,113722,15
1058,113723,8
1058,113724,13
1058,113725,32
1058,113726,29
1058,113727,30
1058,113728,14
1058,113729,16
1058,113730,31
1058,113731,3
1058,113732,8
1058,113733,20
1058,113734,7
1058,113735,4
1058,113736,17
1058,113737,34
1058,113738,10
1058,113739,19
1058,113740,9
1058,113741,6
1058,113742,1
1058,113743,17
1058,113744,29
1058,113745,6
1058,113746,4
1058,113747,6
1058,113748,15
1058,113749,10
1058,113750,9
1058,113751,10
1058,113752,6
1058,113753,20
1058,113754,14
1058,113755,9
1058,113756,9
1058,113757,2
1058,113758,34
1058,113759,27
1058,113760,31
1058,113761,2
1059,113762,100000
1059,113763,0
1059,113764,1
1059,113765,2
1059,113766,1
1059,113767,3
1059,113768,2
1059,113769,4
1059,113770,3
1059,113771,1
1059,113772,0
1059,113773,3
1059,113774,1
1059,113775,1
1059,113776,1
1059,113777,1
1059,113778,0
1059,113779,3
1059,113780,1
1059,113781,2
1059,113782,5
1059,113783,1
1059,113784,2
1059,113785,3
1059,113786,2
1059,113787,2
1059,113788,4
1059,113789,1
1059,113790,0
1059,113791,3
1059,113792,2
1059,113793,2
1059,113794,1
1059,113795,2
1059,113796,2
1059,113797,0
1059,113798,4
1059,113799,4
1059,113800,1
1059,113801,2
1059,113802,3
1059,113803,2
1059,113804,3
1059,113805,2
1059,113806,2
1059,113807,1
1059,113808,2
1059,113809,3
1059,113810,4
1059,113811,2
1059,113812,0
1059,113813,4
1059,113814,3
1059,113815,1
1059,113816,3
1059,113817,1
1059,113818,2
1059,113819,3
1059,113820,4
1059,113821,3
1059,113822,2
1059,113823,2
1059,113824,0
1059,113825,4
1059,113826,3
1059,113827,2
1059,113828,3
1059,113829,0
1059,113830,4
1059,113831,2
1059,113832,3
1059,113833,4
1059,113834,2
1059,113835,1
1059,113836,4
1059,113837,4
1059,113838,0
1059,113839,1
1059,113840,5
1059,113841,2
1059,113842,3
1059,113843,3
1059,113844,1
1059,113845,1
1059,113846,4
1059,113847,3
1059,113848,4
1059,113849,1
1059,113850,2
1059,113851,0
1059,113852,2
1059,113853,2
1059,113854,4
1059,113855,4
1059,113856,4
1059,113857,2
1059,113858,4
1059,113859,3
1059,113860,4
1059,113861,0
1059,113862,3
1059,113863,5
1059,113864,3
1059,113865,3
1059,113866,2
1059,113867,5
1059,113868,0
1059,113869,3
1059,113870,2
1059,113871,2
1059,113872,3
1059,113873,4
1059,113874,0
1059,113875,2
1059,113876,2
1059,113877,3
1059,113878,0
1059,113879,1
1059,113880,2
1059,113881,4
1059,113882,3
1059,113883,4
1059,113884,2
1059,113885,1
1059,113886,1
1059,113887,1
1059,113888,4
1059,113889,1
1059,113890,1
1059,113891,2
1059,113892,4
1059,113893,5
1059,113894,2
1059,113895,0
1059,113896,2
1059,113897,1
1059,113898,4
1059,113899,1
1059,113900,2
1059,113901,2
1059,113902,2
1059,113903,1
1059,113904,3
1059,113905,1
1059,113906,2
1059,113907,1
1059,113908,2
1059,113909,2
1059,113910,3
1059,113911,2
1059,113912,2
1059,113913,3
1059,113914,2
1059,113915,1
1059,113916,3
1059,113917,6
1059,113918,2
1059,113919,1
1059,113920,2
1059,113921,2
1059,113922,7
1059,113923,0
1059,113924,1
1059,113925,4
1059,113926,3
1059,113927,2
1059,113928,1
1059,113929,2
1059,113930,3
1059,113931,2
1059,113932,1
1059,113933,3
1059,113934,2
1059,113935,1
1059,113936,1
1059,113937,3
1059,113938,0
1059,113939,2
1059,113940,4
1059,113941,1
1059,113942,2
1059,113943,0
1059,113944,3
1059,113945,2
1059,113946,2
1059,113947,0
1059,113948,3
1059,113949,2
1059,113950,1
1059,113951,3
1059,113952,2
1059,113953,2
1059,113954,1
1059,113955,0
1059,113956,1
1059,113957,2
1059,113958,2
1059,113959,3
1059,113960,0
1059,113961,2
1059,113962,2
1059,113963,3
1059,113964,2
1059,113965,0
1059,113966,2
1059,113967,2
1059,113968,1
1059,113969,0
1059,113970,2
1059,113971,1
1059,113972,10
1059,113973,2
1059,113974,2
1059,113975,3
1059,113976,0
1059,113977,2
1059,113978,1
1059,113979,3
1059,113980,4
1059,113981,0
1059,113982,16
1059,113983,10
1059,113984,3
1059,113985,2
1059,113986,26
1059,113987,3
1059,113988,1
1059,113989,5
1059,113990,4
1059,113991,4
1059,113992,2
1059,113993,4
1059,113994,4
1059,113995,4
1059,113996,5
1059,113997,3
1059,113998,15
1059,113999,0
1059,114000,4
1059,114001,5
1059,114002,4
1060,114003,100000
1060,114004,7
1060,114005,26
1060,114006,34
1060,114007,5
1060,114008,0
1060,114009,19
1060,114010,11
1060,114011,8
1060,114012,7
1060,114013,12
1060,114014,3
1060,114015,13
1060,114016,10
1060,114017,5
1060,114018,1
1060,114019,5
1060,114020,19
1060,114021,55
1060,114022,18
1060,114023,7
1060,114024,20
1060,114025,15
1060,114026,78
1060,114027,25
1060,114028,24
1060,114029,20
1060,114030,12
1060,114031,26
1060,114032,15
1060,114033,3
1060,114034,16
1060,114035,5
1060,114036,4
1060,114037,5
1060,114038,9
1060,114039,4
1060,114040,8
1060,114041,1
1060,114042,5
1060,114043,0
1060,114044,1
1060,114045,3
1060,114046,11
1060,114047,5
1060,114048,12
1060,114049,1
1060,114050,2
1060,114051,1
1060,114052,6
1060,114053,4
1060,114054,14
1060,114055,0
1060,114056,2
1060,114057,5
1060,114058,3
1060,114059,7
1060,114060,0
1060,114061,14
1061,114062,100000
1061,114063,15
1061,114064,0
1061,114065,0
1061,114066,2
1061,114067,2
1061,114068,6
1061,114069,5
1061,114070,3
1061,114071,7
1061,114072,6
1061,114073,1
1061,114074,2
1061,114075,0
1061,114076,0
1061,114077,21
1061,114078,0
1061,114079,2
1061,114080,4
1061,114081,0
1061,114082,0
1061,114083,2
1061,114084,0
1061,114085,0
1061,114086,1
1061,114087,2
1061,114088,0
1061,114089,0
1061,114090,2
1061,114091,3
1061,114092,2
1061,114093,1
1061,114094,11
1061,114095,0
1061,114096,2
1061,114097,1
1061,114098,0
1061,114099,4
1061,114100,0
1061,114101,1
1061,114102,0
1061,114103,0
1061,114104,0
1061,114105,1
1061,114106,1
1061,114107,1
1061,114108,1
1061,114109,9
1061,114110,2
1061,114111,0
1061,114112,1
1061,114113,1
1061,114114,1
1061,114115,0
1061,114116,4
1061,114117,1
1061,114118,0
1061,114119,1
1061,114120,2
1061,114121,8
1061,114122,1
1061,114123,4
1061,114124,2
1061,114125,2
1061,114126,0
1061,114127,3
1061,114128,8
1061,114129,2
1061,114130,5
1061,114131,0
1061,114132,5
1061,114133,12
1061,114134,14
1061,114135,0
1061,114136,0
1061,114137,4
1061,114138,0
1061,114139,0
1061,114140,0
1061,114141,0
1061,114142,2
1061,114143,0
1061,114144,0
1061,114145,0
1061,114146,0
1061,114147,0
1061,114148,0
1061,114149,0
1061,114150,0
1061,114151,222
1061,114152,10
1061,114153,77
1061,114154,22
1061,114155,2
1061,114156,13
1061,114157,8
1061,114158,7
1061,114159,0
1061,114160,4
1061,114161,12
1061,114162,0
1061,114163,13
1061,114164,7
1061,114165,0
1061,114166,5
1062,114167,100000
1062,114168,0
1062,114169,17
1062,114170,8
1062,114171,11
1062,114172,12
1062,114173,21
1062,114174,8
1062,114175,29
1062,114176,21
1062,114177,47
1062,114178,14
1062,114179,30
1062,114180,10
1062,114181,16
1062,114182,2
1062,114183,5
1062,114184,1
1062,114185,1
1062,114186,6
1062,114187,13
1062,114188,1
1062,114189,5
1062,114190,5
1062,114191,17
1062,114192,16
1062,114193,4
1062,114194,10
1062,114195,11
1062,114196,13
1062,114197,14
1062,114198,10
1062,114199,8
1062,114200,11
1062,114201,7
1062,114202,27
1062,114203,9
1062,114204,6
1062,114205,10
1062,114206,4
1062,114207,6
1062,114208,9
1062,114209,9
1062,114210,10
1062,114211,14
1062,114212,15
1062,114213,9
1062,114214,0
1062,114215,19
1062,114216,13
1062,114217,15
1062,114218,0
1063,114219,100000
1063,114220,0
1063,114221,6
1063,114222,2
1063,114223,2
1063,114224,3
1063,114225,7
1063,114226,19
1063,114227,1
1063,114228,9
1063,114229,2
1063,114230,6
1063,114231,0
1063,114232,7
1063,114233,5
1063,114234,3
1063,114235,4
1063,114236,2
1063,114237,4
1063,114238,2
1063,114239,1
1063,114240,7
1063,114241,8
1063,114242,2
1063,114243,1
1063,114244,4
1063,114245,0
1063,114246,3
1063,114247,7
1063,114248,2
1063,114249,2
1063,114250,1
1063,114251,3
1063,114252,6
1063,114253,2
1063,114254,1
1063,114255,2
1063,114256,2
1063,114257,2
1063,114258,0
1063,114259,3
1063,114260,0
1063,114261,5
1063,114262,3
1063,114263,1
1063,114264,1
1063,114265,1
1063,114266,6
1063,114267,0
1063,114268,1
1063,114269,4
1063,114270,6
1063,114271,7
1063,114272,2
1063,114273,2
1063,114274,3
1063,114275,1
1063,114276,4
1063,114277,0
1063,114278,1
1063,114279,8
1063,114280,2
1063,114281,3
1063,114282,2
1063,114283,3
1063,114284,5
1063,114285,1
1063,114286,1
1063,114287,10
1063,114288,7
1063,114289,0
1063,114290,2
1063,114291,4
1063,114292,3
1063,114293,5
1063,114294,0
1063,114295,7
1063,114296,3
1063,114297,10
1063,114298,2
1063,114299,4
1063,114300,3
1063,114301,2
1063,114302,3
1063,114303,1
1063,114304,3
1063,114305,8
1063,114306,1
1063,114307,0
1063,114308,2
1063,114309,6
1063,114310,1
1063,114311,5
1063,114312,2
1063,114313,3
1063,114314,0
1063,114315,0
1063,114316,0
1063,114317,0
1063,114318,1
1063,114319,1
1063,114320,0
1063,114321,0
1063,114322,0
1063,114323,0
1063,114324,0
1063,114325,1
1063,114326,0
1063,114327,0
1063,114328,0
1063,114329,0
1063,114330,0
1063,114331,0
1063,114332,9
1063,114333,1
1063,114334,5
1063,114335,2
1063,114336,12
1063,114337,1
1063,114338,3
1063,114339,2
1063,114340,1
1063,114341,8
1063,114342,15
1063,114343,10
1063,114344,0
1063,114345,17
1063,114346,6
1063,114347,11
1063,114348,4
1063,114349,0
1063,114350,1
1063,114351,2
1063,114352,3
1063,114353,1
1063,114354,6
1063,114355,0
1063,114356,3
1063,114357,15
1063,114358,3
1063,114359,6
1063,114360,2
1063,114361,8
1063,114362,7
1063,114363,8
1063,114364,1
1063,114365,9
1063,114366,12
1063,114367,32
1063,114368,11
1063,114369,4
1063,114370,2
1063,114371,8
1063,114372,10
1063,114373,1
1063,114374,2
1063,114375,2
1063,114376,14
1063,114377,0
1063,114378,10
1063,114379,3
1063,114380,6
1063,114381,2
1063,114382,5
1063,114383,5
1063,114384,13
1063,114385,6
1063,114386,5
1063,114387,4
1063,114388,2
1063,114389,2
1063,114390,6
1064,114391,100000
1064,114392,3
1064,114393,7
1064,114394,6
1064,114395,6
1064,114396,3
1064,114397,5
1064,114398,2
1064,114399,20
1064,114400,26
1064,114401,0
1064,114402,5
1064,114403,3
1064,114404,4
1064,114405,0
1064,114406,8
1064,114407,8
1064,114408,4
1064,114409,0
1064,114410,15
1064,114411,0
1064,114412,6
1064,114413,0
1064,114414,6
1064,114415,2
1064,114416,0
1064,114417,3
1064,114418,0
1064,114419,23
1064,114420,11
1064,114421,2
1064,114422,14
1064,114423,3
1064,114424,12
1064,114425,16
1064,114426,0
1064,114427,16
1064,114428,6
1064,114429,3
1064,114430,8
1064,114431,10
1064,114432,2
1064,114433,9
1064,114434,5
1064,114435,5
1064,114436,8
1064,114437,5
1064,114438,9
1064,114439,3
1064,114440,19
1064,114441,5
1064,114442,61
1064,114443,5
1064,114444,2
1064,114445,0
1064,114446,2
1064,114447,6
1064,114448,12
1064,114449,6
1064,114450,5
1064,114451,11
1064,114452,0
1064,114453,5
1064,114454,15
1064,114455,3
1064,114456,2
1064,114457,2
1064,114458,0
1064,114459,17
1064,114460,1
1064,114461,25
1064,114462,11
1064,114463,8
1064,114464,7
1064,114465,4
1064,114466,4
1064,114467,16
1064,114468,9
1064,114469,10
1065,114470,100000
1065,114471,36
1065,114472,14
1065,114473,13
1065,114474,4
1065,114475,5
1065,114476,7
1065,114477,11
1065,114478,10
1065,114479,9
1065,114480,11
1065,114481,9
1065,114482,3
1065,114483,8
1065,114484,9
1065,114485,9
1065,114486,20
1065,114487,3
1065,114488,10
1065,114489,4
1065,114490,21
1065,114491,6
1065,114492,5
1065,114493,5
1065,114494,8
1065,114495,6
1065,114496,28
1065,114497,4
1065,114498,27
1065,114499,5
1065,114500,22
1065,114501,5
1065,114502,7
1065,114503,7
1065,114504,20
1065,114505,0
1065,114506,0
1065,114507,0
1065,114508,0
1065,114509,7
1065,114510,13
1065,114511,4
1065,114512,10
1065,114513,14
1065,114514,2
1065,114515,1
1065,114516,12
1065,114517,7
1065,114518,34
1065,114519,0
1065,114520,23
1065,114521,12
1065,114522,2
1065,114523,13
1065,114524,0
1065,114525,13
1065,114526,38
1066,114527,100000
1066,114528,7
1066,114529,1
1066,114530,6
1066,114531,7
1066,114532,0
1066,114533,6
1066,114534,1
1066,114535,9
1066,114536,0
1066,114537,8
1066,114538,13
1066,114539,5
1066,114540,21
1066,114541,1
1066,114542,4
1066,114543,3
1066,114544,5
1066,114545,1
1066,114546,14
1066,114547,8
1066,114548,5
1066,114549,7
1066,114550,24
1066,114551,5
1066,114552,15
1066,114553,1
1066,114554,1
1066,114555,2
1066,114556,2
1066,114557,7
1066,114558,9
1066,114559,1
1066,114560,5
1066,114561,0
1066,114562,11
1066,114563,4
1066,114564,10
1066,114565,0
1066,114566,32
1066,114567,10
1066,114568,3
1066,114569,11
1066,114570,2
1066,114571,10
1066,114572,3
1066,114573,0
1066,114574,3
1066,114575,5
1066,114576,0
1066,114577,7
1066,114578,14
1066,114579,3
1066,114580,6
1066,114581,5
1066,114582,6
1066,114583,0
1066,114584,10
1066,114585,1
1066,114586,3
1066,114587,1
1066,114588,4
1066,114589,2
1066,114590,1
1066,114591,1
1066,114592,0
1066,114593,5
1066,114594,0
1066,114595,1
1066,114596,2
1066,114597,1
1066,114598,12
1066,114599,1
1066,114600,3
1066,114601,3
1066,114602,3
1066,114603,3
1066,114604,6
1066,114605,1
1066,114606,10
1066,114607,2
1066,114608,10
1066,114609,10
1066,114610,1
1066,114611,1
1066,114612,4
1066,114613,5
1066,114614,2
1066,114615,1
1066,114616,2
1066,114617,1
1066,114618,9
1066,114619,5
1066,114620,5
1066,114621,4
1066,114622,6
1066,114623,4
1066,114624,10
1066,114625,1
1066,114626,3
1066,114627,8
1066,114628,1
1066,114629,3
1066,114630,3
1066,114631,15
1066,114632,6
1066,114633,0
1066,114634,4
1066,114635,4
1066,114636,11
1066,114637,2
1066,114638,7
1066,114639,4
1066,114640,3
1066,114641,1
1066,114642,3
1066,114643,8
1066,114644,1
1067,114645,100000
1067,114646,2
1067,114647,6
1067,114648,11
1067,114649,7
1067,114650,4
1067,114651,1
1067,114652,2
1067,114653,5
1067,114654,3
1067,114655,4
1067,114656,2
1067,114657,3
1067,114658,3
1067,114659,6
1067,114660,4
1067,114661,3
1067,114662,2
1067,114663,3
1067,114664,7
1067,114665,2
1067,114666,12
1067,114667,5
1067,114668,14
1067,114669,8
1067,114670,6
1067,114671,3
1067,114672,0
1067,114673,11
1067,114674,0
1067,114675,6
1067,114676,3
1067,114677,10
1067,114678,12
1067,114679,11
1067,114680,9
1067,114681,3
1067,114682,5
1067,114683,4
1067,114684,3
1067,114685,3
1067,114686,5
1067,114687,5
1067,114688,0
1067,114689,5
1067,114690,3
1067,114691,4
1067,114692,1
1067,114693,2
1067,114694,4
1067,114695,0
1067,114696,9
1067,114697,5
1067,114698,8
1067,114699,0
1067,114700,1
1067,114701,4
1067,114702,3
1067,114703,7
1067,114704,5
1067,114705,2
1067,114706,7
1067,114707,5
1067,114708,3
1067,114709,4
1067,114710,3
1067,114711,8
1067,114712,9
1067,114713,0
1067,114714,2
1067,114715,4
1067,114716,2
1067,114717,6
1067,114718,5
1067,114719,0
1067,114720,6
1067,114721,6
1067,114722,1
1067,114723,3
1067,114724,1
1067,114725,3
1067,114726,1
1067,114727,3
1067,114728,10
1067,114729,2
1067,114730,5
1067,114731,6
1067,114732,8
1067,114733,6
1067,114734,5
1067,114735,6
1067,114736,8
1067,114737,2
1067,114738,5
1067,114739,4
1067,114740,11
1067,114741,8
1067,114742,3
1067,114743,3
1067,114744,6
1067,114745,6
1067,114746,5
1067,114747,11
1067,114748,5
1067,114749,0
1067,114750,1
1067,114751,1
1067,114752,2
1067,114753,0
1067,114754,6
1067,114755,11
1067,114756,8
1067,114757,3
1067,114758,3
1067,114759,10
1067,114760,7
1067,114761,0
1067,114762,6
1067,114763,1
1067,114764,5
1067,114765,2
1067,114766,3
1067,114767,2
1067,114768,2
1067,114769,4
1067,114770,6
1067,114771,3
1067,114772,4
1068,114773,100000
1068,114774,2
1068,114775,1
1068,114776,14
1068,114777,1
1068,114778,2
1068,114779,13
1068,114780,5
1068,114781,35
1068,114782,8
1068,114783,18
1068,114784,5
1068,114785,10
1068,114786,0
1068,114787,29
1068,114788,20
1068,114789,0
1068,114790,30
1068,114791,2
1068,114792,1
1068,114793,3
1068,114794,0
1068,114795,7
1068,114796,4
1068,114797,1
1068,114798,0
1068,114799,14
1068,114800,9
1068,114801,7
1068,114802,0
1068,114803,16
1068,114804,4
1068,114805,13
1068,114806,0
1068,114807,3
1068,114808,1
1068,114809,16
1068,114810,40
1068,114811,5
1068,114812,8
1068,114813,3
1068,114814,0
1068,114815,2
1068,114816,29
1068,114817,29
1068,114818,24
1068,114819,8
1068,114820,6
1068,114821,32
1068,114822,1
1068,114823,9
1068,114824,41
1068,114825,24
1068,114826,1
1068,114827,1
1068,114828,3
1068,114829,9
1068,114830,7
1068,114831,15
1068,114832,0
1068,114833,1
1068,114834,6
1068,114835,0
1068,114836,27
1069,114837,100000
1069,114838,1
1069,114839,2
1069,114840,3
1069,114841,2
1069,114842,0
1069,114843,2
1069,114844,0
1069,114845,1
1069,114846,1
1069,114847,7
1069,114848,3
1069,114849,3
1069,114850,1
1069,114851,7
1069,114852,2
1069,114853,2
1069,114854,5
1069,114855,1
1069,114856,3
1069,114857,1
1069,114858,3
1069,114859,0
1069,114860,2
1069,114861,8
1069,114862,3
1069,114863,0
1069,114864,8
1069,114865,0
1069,114866,2
1069,114867,2
1069,114868,6
1069,114869,13
1069,114870,12
1069,114871,8
1069,114872,24
1069,114873,2
1069,114874,1
1069,114875,44
1069,114876,9
1069,114877,21
1069,114878,3
1069,114879,2
1069,114880,1
1069,114881,4
1069,114882,8
1069,114883,9
1069,114884,7
1069,114885,4
1069,114886,39
1069,114887,35
1069,114888,7
1069,114889,6
1069,114890,1
1069,114891,16
1069,114892,7
1069,114893,4
1069,114894,9
1069,114895,24
1069,114896,7
1069,114897,33
1069,114898,5
1069,114899,7
1069,114900,1
1069,114901,16
1069,114902,3
1069,114903,8
1069,114904,4
1069,114905,9
1069,114906,1
1069,114907,10
1069,114908,10
1069,114909,5
1069,114910,7
1069,114911,0
1069,114912,1
1069,114913,16
1069,114914,6
1069,114915,1
1069,114916,10
1069,114917,7
1069,114918,8
1069,114919,17
1070,114920,100000
1070,114921,172
1070,114922,1
1070,114923,8
1070,114924,64
1070,114925,9
1070,114926,1
1070,114927,5
1070,114928,8
1070,114929,8
1070,114930,5
1070,114931,6
1070,114932,12
1070,114933,4
1070,114934,2
1070,114935,2
1070,114936,3
1070,114937,8
1070,114938,9
1070,114939,5
1070,114940,8
1070,114941,3
1070,114942,8
1070,114943,4
1070,114944,4
1070,114945,5
1070,114946,4
1070,114947,10
1070,114948,3
1070,114949,4
1070,114950,7
1070,114951,8
1070,114952,4
1070,114953,8
1071,114954,100000
1071,114955,5
1071,114956,0
1071,114957,0
1071,114958,1
1071,114959,2
1071,114960,3
1071,114961,2
1071,114962,1
1071,114963,1
1071,114964,0
1071,114965,3
1071,114966,1
1071,114967,2
1071,114968,0
1071,114969,3
1071,114970,3
1071,114971,7
1071,114972,8
1071,114973,1
1071,114974,1
1071,114975,2
1071,114976,3
1071,114977,1
1071,114978,0
1071,114979,3
1071,114980,0
1071,114981,0
1071,114982,0
1071,114983,4
1071,114984,3
1071,114985,1
1071,114986,1
1071,114987,1
1071,114988,5
1071,114989,0
1071,114990,0
1071,114991,2
1071,114992,3
1071,114993,1
1071,114994,0
1071,114995,3
1071,114996,1
1071,114997,1
1071,114998,1
1071,114999,2
1071,115000,2
1071,115001,2
1071,115002,2
1071,115003,0
1071,115004,2
1071,115005,0
1071,115006,1
1071,115007,1
1071,115008,1
1071,115009,1
1071,115010,0
1071,115011,4
1071,115012,4
1071,115013,5
1071,115014,1
1071,115015,1
1071,115016,1
1071,115017,2
1071,115018,3
1071,115019,1
1071,115020,1
1071,115021,2
1071,115022,1
1071,115023,0
1071,115024,1
1071,115025,1
1071,115026,1
1071,115027,5
1071,115028,3
1071,115029,7
1071,115030,1
1071,115031,1
1071,115032,1
1071,115033,3
1071,115034,1
1071,115035,1
1071,115036,3
1071,115037,0
1071,115038,1
1071,115039,4
1071,115040,2
1071,115041,1
1071,115042,1
1071,115043,1
1071,115044,2
1071,115045,1
1071,115046,5
1071,115047,0
1071,115048,7
1071,115049,1
1071,115050,1
1071,115051,1
1071,115052,2
1071,115053,3
1071,115054,1
1071,115055,0
1071,115056,4
1071,115057,3
1071,115058,4
1071,115059,1
1071,115060,2
1071,115061,4
1071,115062,1
1071,115063,1
1071,115064,5
1071,115065,2
1071,115066,1
1071,115067,3
1071,115068,1
1071,115069,3
1071,115070,1
1071,115071,4
1071,115072,1
1071,115073,1
1071,115074,1
1071,115075,6
1071,115076,3
1071,115077,2
1071,115078,5
1071,115079,3
1071,115080,1
1071,115081,3
1071,115082,5
1071,115083,2
1071,115084,0
1071,115085,2
1071,115086,3
1071,115087,3
1071,115088,3
1071,115089,19
1071,115090,1
1071,115091,1
1071,115092,0
1071,115093,3
1071,115094,2
1071,115095,7
1071,115096,2
1071,115097,7
1071,115098,5
1071,115099,2
1071,115100,4
1071,115101,3
1071,115102,2
1071,115103,2
1071,115104,7
1071,115105,1
1071,115106,1
1071,115107,3
1071,115108,5
1071,115109,3
1071,115110,1
1071,115111,0
1071,115112,2
1071,115113,11
1071,115114,4
1071,115115,4
1071,115116,2
1071,115117,7
1071,115118,1
1071,115119,3
1071,115120,2
1071,115121,1
1071,115122,5
1071,115123,2
1071,115124,0
1071,115125,1
1071,115126,4
1071,115127,2
1071,115128,1
1071,115129,0
1071,115130,4
1071,115131,1
1071,115132,0
1071,115133,0
1071,115134,1
1071,115135,1
1071,115136,3
1071,115137,2
1071,115138,1
1071,115139,1
1071,115140,1
1071,115141,2
1071,115142,3
1071,115143,4
1071,115144,1
1071,115145,4
1071,115146,2
1071,115147,3
1071,115148,4
1071,115149,1
1071,115150,1
1071,115151,5
1071,115152,4
1071,115153,0
1071,115154,2
1071,115155,9
1071,115156,1
1071,115157,1
1071,115158,6
1071,115159,1
1071,115160,6
1071,115161,2
1071,115162,4
1071,115163,3
1071,115164,0
1071,115165,9
1071,115166,2
1071,115167,0
1071,115168,6
1071,115169,1
1071,115170,7
1071,115171,9
1071,115172,0
1071,115173,20
1071,115174,1
1071,115175,1
1071,115176,3
1071,115177,2
1071,115178,0
1071,115179,3
1071,115180,6
1071,115181,3
1071,115182,2
1071,115183,1
1071,115184,0
1071,115185,4
1071,115186,2
1071,115187,4
1071,115188,1
1071,115189,0
1071,115190,3
1071,115191,8
1072,115192,100000
1072,115193,0
1072,115194,15
1072,115195,15
1072,115196,12
1072,115197,0
1072,115198,0
1072,115199,0
1072,115200,2
1072,115201,6
1072,115202,2
1072,115203,6
1072,115204,6
1072,115205,8
1072,115206,2
1072,115207,4
1072,115208,1
1072,115209,8
1072,115210,6
1072,115211,1
1072,115212,3
1072,115213,8
1072,115214,0
1072,115215,5
1072,115216,5
1072,115217,11
1072,115218,0
1072,115219,26
1072,115220,2
1072,115221,4
1072,115222,22
1072,115223,19
1072,115224,1
1072,115225,11
1072,115226,14
1072,115227,37
1072,115228,3
1072,115229,11
1072,115230,9
1072,115231,5
1072,115232,18
1072,115233,1
1072,115234,18
1072,115235,18
1072,115236,51
1072,115237,4
1072,115238,0
1072,115239,6
1073,115240,100000
1073,115241,4
1073,115242,4
1073,115243,38
1073,115244,21
1073,115245,0
1073,115246,7
1073,115247,0
